TIME     365.25         365.25
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
1        0.0000000000     0.01
